-9.650793650793650924e-01
-1.493506493506493449e+00
-1.602816901408450789e+00
-1.517808219178082174e+00
-1.588732394366197065e+00
-1.503896103896104064e+00
-1.452500000000000124e+00
-1.449367088607594889e+00
-1.607042253521126840e+00
-1.492207792207792316e+00
-1.566666666666666652e+00
-1.234736842105263355e+00
-1.613043478260869579e+00
-1.470129870129870175e+00
-1.566666666666666430e+00
-1.675757575757575779e+00
-1.401204819277108493e+00
-1.532000000000000028e+00
-1.433333333333333348e+00
-1.369411764705882328e+00
-1.348837209302325535e+00
-1.400000000000000133e+00
-1.530666666666666620e+00
-1.432499999999999885e+00
-1.451282051282051233e+00
-1.526315789473684292e+00
-1.372619047619047628e+00
-1.463749999999999885e+00
-1.561643835616438380e+00
-1.583333333333333259e+00
-1.557534246575342562e+00
-1.292222222222222161e+00
-1.461249999999999938e+00
-1.460256410256410398e+00
-1.526027397260274032e+00
-1.477631578947368629e+00
-1.461538461538461453e+00
-1.484210526315789647e+00
-1.403658536585365990e+00
-1.436708860759493778e+00
-1.476923076923077005e+00
-1.497368421052631460e+00
-1.466233766233766334e+00
-1.440740740740740877e+00
-1.505333333333333412e+00
-1.371764705882352997e+00
-1.533783783783783772e+00
-1.421518987341772400e+00
-1.517567567567567499e+00
-1.390243902439024293e+00
-1.437500000000000000e+00
-1.497402597402597291e+00
-1.469230769230769340e+00
-1.435897435897435903e+00
-1.514666666666666828e+00
-1.517105263157894957e+00
-1.410975609756097704e+00
-1.424691358024691379e+00
-1.450632911392405244e+00
-1.555555555555555802e+00
